tradeDate,buyReturn,holdReturn,netReturn,000001.SH,000300.SH,000905.SH,000016.SH
20160630,0.004070649,0.000411523,0.002241086,-0.000677586,0.000802994,0.000537872,-0.000158548
20160701,0.004844145,0.000132999,0.002488572,0.000979424,8.86E-05,-0.001952171,0.002101898
20160704,0.027423608,0.02234987,0.024886739,0.019134521,0.01600647,0.019683838,0.01701355
20160705,0.00855089,0.008739476,0.008645183,0.005950928,0.00083828,0.006038666,0.002571106
20160706,0.014745399,0.01185574,0.013300569,0.00362587,0.002937317,0.004447937,-0.000808716
20160707,0.00751574,0.002048295,0.004782018,-0.000147462,-0.002128601,0.003557205,-0.000100017
20160708,0.007300719,-0.003194082,0.002053319,-0.009529114,-0.005504608,-0.003154755,-0.008361816
20160711,-0.001418388,-0.006682212,-0.0040503,0.002283096,0.003461838,0.002006531,0.003236771
20160712,0.011975542,0.012130339,0.01205294,0.018188477,0.02180481,0.013092041,0.020706177
20160713,0.013540212,0.005196741,0.009368477,0.003707886,0.002958298,0.008041382,-0.001163483
20160714,0.004076852,0.000242057,0.002159455,-0.002180099,-0.001859665,0.00139904,-0.00116539
20160715,-0.003736465,-0.007419588,-0.005578027,9.10E-05,-0.000148416,-0.002256393,-0.001290321
20160718,0.00783831,0.000233819,0.004036064,-0.003513336,-0.00435257,-0.004493713,-0.002012253
20160719,0.008564128,0.009378523,0.008971326,-0.002288818,-0.004226685,0.003097534,-0.005752563
20160720,0.000952124,0.003152214,0.002052169,-0.002864838,-0.00327301,-0.002178192,-0.003805161
20160721,0.008692752,0.004619515,0.006656133,0.003669739,0.004608154,0.003862381,0.004917145
20160722,-0.005706184,-0.008219673,-0.006962928,-0.008621216,-0.008415222,-0.008041382,-0.009437561
20160725,0.008536134,0.000661956,0.004599045,0.000999451,0.001774788,0.002794266,0.001076698
20160726,0.020968477,0.017323027,0.019145752,0.011383057,0.011978149,0.013374329,0.010627747
20160727,-0.048366919,-0.049174576,-0.048770747,-0.019073486,-0.015701294,-0.04083252,-0.003910065
20160728,0.011064579,0.003067897,0.007066238,0.000776768,0.000899315,0.002246857,-0.004676819
20160729,-0.00726236,-0.002836365,-0.005049362,-0.005004883,-0.005340576,-0.006469727,-0.003959656
20160801,-0.005507455,-0.007717279,-0.006612367,-0.008712769,-0.008468628,-0.015090942,-0.003562927
20160802,0.017737781,0.013394099,0.01556594,0.006057739,0.003854752,0.00969696,0.000417471
20160803,0.013861891,0.020086949,0.01697442,0.002416611,0.001397133,0.004844666,-0.001241684
20160804,0.00666593,0.010750764,0.008708347,0.001331329,0.002437592,0.006427765,-0.000905991
20160805,-0.001320159,-0.000838579,-0.001079369,-0.001921654,0.001194,-0.005599976,0.002256393
20160808,0.018804536,0.026756035,0.022780285,0.009262085,0.00907135,0.014099121,0.005115509
20160809,0.01800407,0.013507388,0.015755729,0.007125854,0.007049561,0.008071899,0.007255554
20160810,0.000492315,0.000365647,0.000428981,-0.002292633,-0.004188538,-0.003671646,-0.002408981
20160811,-0.003143467,-0.013945071,-0.008544269,-0.005336761,-0.003076553,-0.014556885,0.00320816
20160812,0.017527877,0.013166631,0.015347254,0.015991211,0.018829346,0.011688232,0.020858765
20160815,0.024732541,0.023162095,0.023947318,0.024429321,0.030105591,0.022766113,0.029327393
20160816,0.008177244,0.01074645,0.009461847,-0.00484848,-0.00447464,0.00409317,-0.013092041
20160817,0.014843997,0.005638405,0.010241201,-0.000154972,-0.001538277,0.003009796,-0.001754761
20160818,0.005343203,-0.000722802,0.0023102,-0.001749992,-0.002538681,0.000314951,-0.004001617
20160819,0.011566285,0.003943914,0.0077551,0.001284599,0.000158906,0.001409531,0.002058029
20160822,-0.004302473,-0.012018635,-0.008160554,-0.00749588,-0.008384705,-0.012184143,-0.005428314
20160823,0.012848417,0.005359822,0.009104119,0.001588821,0.001508713,0.001299858,0.002157211
20160824,0.015159932,0.004653039,0.009906485,-0.001237869,-0.003580093,0.000989914,-0.00434494
20160825,0.007450236,-0.002228601,0.002610817,-0.005687714,-0.006275177,-0.008155823,-0.004508972
20160826,0.005226292,0.005090704,0.005158498,0.000645161,-0.000568867,0.004413605,-0.001279831
20160829,0.007353438,0.013771366,0.010562402,-9.19E-05,0.000208974,0.002620697,-0.002275467
20160830,0.001258475,0.002736239,0.001997357,0.001514435,0.001271248,-0.000276089,0.004428864
20160831,0.008046735,0.007531117,0.007788926,0.003517151,0.004772186,0.001316071,0.003889084
20160901,-0.006494386,-0.008928614,-0.0077115,-0.007190704,-0.007881165,-0.00819397,-0.005512238
20160902,0.006102443,-0.004783637,0.000659403,0.001320839,0.003797531,-0.003843307,0.004272461
20160905,0.010835999,0.006196899,0.008516449,0.001545906,0.00167942,0.00548172,-0.000526905
20160906,0.03011941,0.02105946,0.025589435,0.006061554,0.006912231,0.015823364,0.001674652
20160907,0.003105373,-0.00155517,0.000775102,0.000393152,-0.00054121,0.000206947,0.001833916
20160908,0.011191017,0.009078051,0.010134534,0.001301765,-0.000375032,0.003644943,3.59E-05
20160909,-0.007166371,-0.009475187,-0.008320779,-0.005523682,-0.006443024,-0.007198334,-0.003271103
20160912,0.000263936,-0.026514307,-0.013125185,-0.018478394,-0.016708374,-0.02772522,-0.013160706
20160913,0.011510417,0.016772947,0.014141682,0.000507355,-0.000696182,0.004512787,-0.003084183
20160914,0.007697707,-0.001590132,0.003053788,-0.006832123,-0.006626129,-0.006626129,-0.007602692
20160919,0.016052285,0.020016929,0.018034607,0.007724762,0.007530212,0.010513306,0.005943298
20160920,0.002808473,-0.001290227,0.000759123,-0.001008034,-0.001752853,-0.000338554,-0.002399445
20160921,0.00400258,0.000903239,0.00245291,0.000950813,0.00283432,0.00027132,0.001349449
20160922,0.005477248,0.009093983,0.007285616,0.005432129,0.00749588,0.006603241,0.006191254
20160923,0.004909487,-0.001129548,0.001889969,-0.002767563,-0.004695892,-0.002357483,-0.002002716
20160926,-0.006694635,-0.020499981,-0.013597308,-0.017623901,-0.016906738,-0.020263672,-0.013214111
20160927,0.02182776,0.008007578,0.014917669,0.005950928,0.006355286,0.007274628,0.004238129
20160928,0.001835667,-0.000524234,0.000655716,-0.003440857,-0.003044128,-0.000895023,-0.00446701
20160929,0.001517647,0.009101441,0.005309544,0.003555298,0.004177094,0.002786636,0.003990173
20160930,0.006633032,0.005616184,0.006124608,0.002075195,0.002742767,0.004650116,0.000911713
20161010,0.022496851,0.034165668,0.02833126,0.014457703,0.01247406,0.01890564,0.01171875
20161011,0.011178188,0.014479697,0.012828943,0.00561142,0.003852844,0.006008148,0.002885818
20161012,0.01287684,0.000511246,0.006694043,-0.002202988,-0.001979828,-0.00056839,-0.003725052
20161013,0.007097284,0.002115761,0.004606523,0.000931263,0.000798702,0.000322819,0.000508785
20161014,0.006861051,0.004412139,0.005636595,0.000804424,0.000969887,-0.002365112,0.00349617
20161017,-0.000217289,-0.011603467,-0.005910378,-0.007389069,-0.008460999,-0.008712769,-0.007659912
20161018,0.021113392,0.021001321,0.021057357,0.014045715,0.013259888,0.01499176,0.013633728
20161019,-0.000273302,0.000753407,0.000240053,0.000273705,-0.001532555,-0.002155304,-0.000562191
20161020,0.004198351,0.006426176,0.005312264,-8.46E-05,0.000712872,0.000458717,0.000850677
20161021,0.00103049,-0.003062936,-0.001016223,0.002101898,0.002752304,-0.00353241,0.007793427
20161024,0.01484658,0.012001906,0.013424243,0.012069702,0.01197052,0.009910583,0.01348114
20161025,0.006863672,0.003615923,0.005239798,0.001180649,-3.65E-05,0.003652573,-0.002103806
20161026,0.000518582,0.000102529,0.000310555,-0.004989624,-0.003757477,-0.005023956,-0.003997803
20161027,0.013164757,0.000131552,0.006648154,-0.001271248,-0.002714157,-0.001995087,-0.003038406
20161028,-0.002510336,-0.01277788,-0.007644108,-0.002595901,-0.001664162,-0.009437561,0.001574516
20161031,0.012616273,0.004160536,0.008388404,-0.001216888,-0.001152039,-0.000562191,-0.001478195
20161101,0.019944617,0.011928246,0.015936432,0.007076263,0.006824493,0.008636475,0.005779266
20161102,3.79E-05,-0.003093934,-0.001527992,-0.006309509,-0.007652283,-0.008117676,-0.008277893
20161103,0.014649547,0.008016239,0.011332893,0.00844574,0.009521484,0.004432678,0.012870789
20161104,0.001775184,0.000525441,0.001150312,-0.001156807,-0.003242493,-0.003259659,-0.000750542
20161107,0.009683236,0.004004726,0.006843981,0.002565384,0.000720501,0.000963211,0.002212524
20161108,0.010974705,0.008059022,0.009516863,0.004646301,0.004325867,0.005310059,0.002399445
20161109,-0.002936926,-0.005519906,-0.004228416,-0.006198883,-0.00535965,-0.007629395,-0.008102417
20161110,0.014662773,0.017509306,0.01608604,0.013717651,0.011199951,0.012924194,0.011276245
20161111,0.009343038,0.007754531,0.008548785,0.007808685,0.007850647,0.00717926,0.008293152
20161114,0.013606,0.00880873,0.011207365,0.004482269,0.00381279,0.00472641,0.004047394
20161115,0.0091633,0.002470307,0.005816803,-0.001054764,-0.000110328,0.003847122,-0.00296402
20161116,0.004409479,-0.001288015,0.001560732,-0.000601292,-8.09E-05,0.000561237,-0.000414848
20161117,0.009071542,0.001212573,0.005142058,0.001059532,0.002023697,-0.001161575,0.00293541
20161118,0.00640732,0.002629254,0.004518287,-0.004859924,-0.005550385,-0.005146027,-0.004077911
20161121,0.012634047,0.012285746,0.012459896,0.007919312,0.006923676,0.001395226,0.011878967
20161122,0.007787033,0.008150707,0.00796887,0.009384155,0.007919312,0.007518768,0.007850647
20161123,-0.001248022,-0.006219925,-0.003733974,-0.002222061,0.001834869,-0.004512787,0.003116608
20161124,0.004263998,0.002060529,0.003162264,0.000184774,0.004032135,-0.001225471,0.003557205
20161125,0.007398452,0.006381869,0.006890161,0.006233215,0.00933075,0.004493713,0.010643005
20161128,0.006285012,-0.004133351,0.001075831,0.004615784,0.003913879,0.002702713,0.003837585
20161129,-0.012719336,-0.013343031,-0.013031183,0.001808167,0.00819397,-0.00749588,0.015991211
20161130,0.009207634,0.001410971,0.005309302,-0.010017395,-0.007305145,-0.005317688,-0.009078979
20161201,0.011128999,0.00754251,0.009335754,0.007160187,0.007640839,0.005905151,0.004917145
20161202,-0.014580355,-0.018272022,-0.016426189,-0.009002686,-0.010124207,-0.015625,-0.006088257
20161205,0.010231848,-0.002624612,0.003803618,-0.012062073,-0.016876221,-0.00535965,-0.017074585
20161206,-0.003740501,0.001985929,-0.000877286,-0.001579285,-0.00295639,0.000751019,-0.002767563
20161207,0.027027486,0.018942555,0.022985021,0.007061005,0.004798889,0.010345459,0.003477097
20161208,-0.003511311,-0.012055556,-0.007783433,-0.002134323,-0.001612663,-0.004665375,0.00087595
20161209,0.007481156,0.000917541,0.004199349,0.005447388,0.006790161,-0.002071381,0.013580322
20161212,-0.054296188,-0.052542897,-0.053419543,-0.024719238,-0.024185181,-0.040649414,-0.010017395
20161213,0.014525516,0.004101156,0.009313336,0.000655651,-0.001215935,0.004657745,-0.005958557
20161214,0.000448579,-0.002120162,-0.000835792,-0.00459671,-0.007663727,-0.006160736,-0.005290985
20161215,0.022441991,0.01902516,0.020733576,-0.007278442,-0.011398315,0.00655365,-0.02142334
20161216,0.020321915,0.016726314,0.018524115,0.001701355,0.001675606,0.006069183,-0.003248215
20161219,0.00677238,-6.33E-05,0.003354562,-0.001567841,-0.005096436,0.000349522,-0.004749298
20161220,0.006344953,-0.010953972,-0.00230451,-0.004878998,-0.00598526,-0.00317955,-0.00510788
